,cik_str,ticker,title
5750,1172631,SUNW,"Sunworks, Inc."
5751,1421642,MSCLF,Satellos Bioscience Inc.
5752,1757715,ATER,"Aterian, Inc."
5753,814676,CPSH,CPS TECHNOLOGIES CORP/DE/
5754,1380106,RPID,"RAPID MICRO BIOSYSTEMS, INC."
5755,1505611,DPSI,"DecisionPoint Systems, Inc."
5756,318833,TISI,TEAM INC
5757,1766526,TECTP,"Tectonic Financial, Inc."
5758,1849466,TCBS,"Texas Community Bancshares, Inc."
5759,1835022,COYA,"Coya Therapeutics, Inc."
5760,1036848,MPU,Mega Matrix Corp.
5761,1943802,FSEA,"First Seacoast Bancorp, Inc."
5762,1816708,OWLT,"Owlet, Inc."
5763,1556179,RMRI,"Rocky Mountain Industrials, Inc."
5764,1472619,LONCF,Loncor Gold Inc.
5765,1819794,HTOO,Fusion Fuel Green PLC
5766,1775194,UPXI,"UPEXI, INC."
5767,1824884,ADOC,Edoc Acquisition Corp.
5768,1682241,MATH,Metalpha Technology Holding Ltd
5769,1162896,CRKR,Prairie Operating Co.
5770,1806310,TSHA,"Taysha Gene Therapies, Inc."
5771,846913,FTEK,"FUEL TECH, INC."
5772,1299969,CHCI,"Comstock Holding Companies, Inc."
5773,1640043,PXS,Pyxis Tankers Inc.
5774,1757097,CNTG,Centogene N.V.
5775,1759186,COEP,"Coeptis Therapeutics Holdings, Inc."
5776,768216,LOGQ,"Coyni, Inc."
5777,1905660,HUBC,Hub Cyber Security Ltd.
5778,27093,USAU,U.S. GOLD CORP.
5779,1714562,GAME,"GameSquare Holdings, Inc."
5780,1705402,AGMH,"AGM GROUP HOLDINGS, INC."
5781,825324,GTIM,Good Times Restaurants Inc.
5782,811641,ICCC,IMMUCELL CORP /DE/
5783,1790625,AGIL,"AgileThought, Inc."
5784,1823086,KWAC,Kingswood Acquisition Corp.
5785,1119083,MNDO,MIND CTI LTD
5786,730255,CAMP,CalAmp Corp.
5787,1042187,CTIB,Yunhong CTI Ltd.
5788,1815849,ATIP,"ATI Physical Therapy, Inc."
5789,1813783,VMAR,Vision Marine Technologies Inc.
5790,1939801,SMDRF,SIERRA MADRE GOLD & SILVER LTD.
5791,1708341,AGAE,Allied Gaming & Entertainment Inc.
5792,1731388,EDRY,EuroDry Ltd.
5793,1263364,GTVI,Idaho Copper Corp
5794,1460602,ORGS,Orgenesis Inc.
5795,1821850,SUNL,Sunlight Financial Holdings Inc.
5796,8177,AAME,ATLANTIC AMERICAN CORP
5797,1882963,AIB,AIB Acquisition Corp
5798,1817153,EDTX,EdtechX Holdings Acquisition Corp. II
5799,1652539,SNRG,SusGlobal Energy Corp.
5800,351998,DAIO,DATA I/O CORP
5801,1846084,JETMF,Global Crossing Airlines Group Inc.
5802,1463361,UBX,"Unity Biotechnology, Inc."
5803,1876766,LICN,Lichen China Ltd
5804,1391933,QNTO,QUAINT OAK BANCORP INC
5805,1783036,NLSP,NLS Pharmaceutics Ltd.
5806,1902794,MGOL,MGO Global Inc.
5807,1495231,IZEA,"IZEA Worldwide, Inc."
5808,1858028,NOVV,Nova Vision Acquisition Corp
5809,1849670,PBBK,"PB Bankshares, Inc."
5810,1834975,VEV,VICINITY MOTOR CORP
5811,1830749,ACHL,Achilles Therapeutics plc
5812,1832415,BTTX,"Better Therapeutics, Inc."
5813,101295,UG,UNITED GUARDIAN INC
5814,1498067,CTGL,"CITRINE GLOBAL, CORP."
5815,101594,USEG,US ENERGY CORP
5816,1734875,MSVB,"Mid-Southern Bancorp, Inc."
5817,1509745,LPTX,"LEAP THERAPEUTICS, INC."
5818,1078207,NLS,"NAUTILUS, INC."
5819,1537028,ICD,"Independence Contract Drilling, Inc."
5820,1679817,OZSC,"OZOP ENERGY SOLUTIONS, INC."
5821,1532346,BCEL,"Atreca, Inc."
5822,1053369,ELTP,ELITE PHARMACEUTICALS INC /NV/
5823,1775085,CLEU,China Liberal Education Holdings Ltd
5824,1333172,NM,Navios Maritime Holdings Inc.
5825,1844507,AVHI,Achari Ventures Holdings Corp. I
5826,1642380,OCX,Oncocyte Corp
5827,1898766,TPET,Trio Petroleum Corp.
5828,1708527,AZYO,"AZIYO BIOLOGICS, INC."
5829,1701756,GRIL,"Muscle Maker, Inc."
5830,1336050,EGF,"BlackRock Enhanced Government Fund, Inc."
5831,1695295,HYFM,"HYDROFARM HOLDINGS GROUP, INC."
5832,1819493,XOS,"Xos, Inc."
5833,1783032,ELEV,"Elevation Oncology, Inc."
5834,1801762,MLYF,Western Magnesium Corp.
5835,1722969,NXU,"Nxu, Inc."
5836,866439,DPLS,"DarkPulse, Inc."
5837,1854078,RLFTY,Relief Therapeutics Holding SA
5838,888721,TRIB,TRINITY BIOTECH PLC
5839,1482436,AGXPF,SILVER X MINING CORP.
5840,1828805,ALMU,"Aeluma, Inc."
5841,1505065,BWAY,Brainsway Ltd.
5842,1839360,FAZE,FaZe Holdings Inc.
5843,1600422,SDPI,"Superior Drilling Products, Inc."
5844,867840,POCI,"PRECISION OPTICS CORPORATION, INC."
5845,1026980,APWC,ASIA PACIFIC WIRE & CABLE CORP LTD
5846,1070050,APCX,AppTech Payments Corp.
5847,1899005,BMR,Beamr Imaging Ltd.
5848,1907184,ELBM,Electra Battery Materials Corp
5849,1807983,MDNA,Medicenna Therapeutics Corp.
5850,1619544,JFU,9F Inc.
5851,1873093,GDTC,CytoMed Therapeutics Ltd
5852,1887603,HCNWF,Hypercharge Networks Corp.
5853,1847806,GNS,Genius Group Ltd
5854,1865045,FATP,FAT PROJECTS ACQUISITION CORP
5855,1131312,ZNOG,ZION OIL & GAS INC
5856,1008654,TUP,TUPPERWARE BRANDS CORP
5857,1678848,BIMT,BITMIS CORP.
5858,1867066,DERM,Journey Medical Corp
5859,917225,XPL,SOLITARIO ZINC CORP.
5860,1596856,LEJU,Leju Holdings Ltd
5861,87802,SCND,SCIENTIFIC INDUSTRIES INC
5862,1181505,PYN,PIMCO NEW YORK MUNICIPAL INCOME FUND III
5863,1841387,CADL,"Candel Therapeutics, Inc."
5864,1051514,SSKN,"STRATA Skin Sciences, Inc."
5865,1056285,KIRK,"KIRKLAND'S, INC"
5866,1406944,TRBMF,TORQ RESOURCES INC.
5867,857949,CGA,"China Green Agriculture, Inc."
5868,831609,CXXIF,C21 Investments Inc.
5869,946454,FGH,FG Group Holdings Inc.
5870,1182731,CNNN,ConneXionONE Corp.
5871,1762322,SFT,"SHIFT TECHNOLOGIES, INC."
5872,1894954,XPON,Expion360 Inc.
5873,1082324,VHC,VirnetX Holding Corp
5874,909724,TLF,TANDY LEATHER FACTORY INC
5875,1687919,FGNV,FORGE INNOVATION DEVELOPMENT CORP.
5876,1830072,IPW,iPower Inc.
5877,1834585,JOAN,JOANN Inc.
5878,862022,HGTXU,HUGOTON ROYALTY TRUST
5879,1365388,HSTI,"High Sierra Technologies, Inc."
5880,845819,KTEL,"KonaTel, Inc."
5881,1000045,NICK,NICHOLAS FINANCIAL INC
5882,1517496,BTCM,BIT Mining Ltd
5883,1404644,NLTX,"Neoleukin Therapeutics, Inc."
5884,89140,SVT,SERVOTRONICS INC /DE/
5885,1600983,KSCP,"Knightscope, Inc."
5886,1638298,UGEIF,UGE International Ltd.
5887,1818644,LIDR,"AEye, Inc."
5888,1696355,BEDU,Bright Scholar Education Holdings Ltd
5889,1701114,APRN,"Blue Apron Holdings, Inc."
5890,1021096,TRKA,"Troika Media Group, Inc."
5891,1719406,NRXP,"NRX Pharmaceuticals, Inc."
5892,1855557,HLP,Hongli Group Inc.
5893,1643715,LISMF,LITHIUM SOUTH DEVELOPMENT Corp
5894,1496383,ILUS,Ilustrato Pictures International Inc.
5895,1725872,BMTX,"BM Technologies, Inc."
5896,1761911,NOWG,Nowigence Inc.
5897,1595097,CRBP,"Corbus Pharmaceuticals Holdings, Inc."
5898,1881472,MEGL,Magic Empire Global Ltd
5899,1117057,PLAG,Planet Green Holdings Corp.
5900,1692415,CODX,"Co-Diagnostics, Inc."
5901,1679063,CSSE,"Chicken Soup for the Soul Entertainment, Inc."
5902,1479419,KALA,"Kala Pharmaceuticals, Inc."
5903,1374339,PMN,ProMIS Neurosciences Inc.
5904,1133062,JANL,JANEL CORP
5905,1310291,BWVI,"PSYCHECEUTICAL BIOSCIENCE, INC."
5906,1828253,EVAX,Evaxion Biotech A/S
5907,1915403,SATX,SatixFy Communications Ltd.
5908,1759614,YJ,Yunji Inc.
5909,1484565,SLNO,SOLENO THERAPEUTICS INC
5910,1804469,GFAI,"Guardforce AI Co., Ltd."
5911,1006045,IRIX,IRIDEX CORP
5912,850027,GRF,"EAGLE CAPITAL GROWTH FUND, INC."
5913,1551693,SIEN,"Sientra, Inc."
5914,56701,KOSS,KOSS CORP
5915,1579157,VNCE,VINCE HOLDING CORP.
5916,1857910,DRFS,"Dr. Foods, Inc."
5917,1627469,PTZH,"Photozou Holdings, Inc."
5918,1826135,MHHC,MHHC Enterprises Inc.
5919,1069394,FSI,FLEXIBLE SOLUTIONS INTERNATIONAL INC
5920,1098146,PNBK,PATRIOT NATIONAL BANCORP INC
5921,946563,RVP,RETRACTABLE TECHNOLOGIES INC
5922,81955,RAND,RAND CAPITAL CORP
5923,1590496,AKOM,Aerkomm Inc.
5924,1015739,AWRE,AWARE INC /MA/
5925,1779476,KRKR,36Kr Holdings Inc.
5926,1847075,SAI,SAI.TECH Global Corp
5927,278165,OMQS,OMNIQ Corp.
5928,1843656,AMAO,American Acquisition Opportunity Inc.
5929,1738758,GSMG,GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd
5930,1759546,RIDE,Lordstown Motors Corp.
5931,1158780,PLUR,Pluri Inc.
5932,1776932,MMNFF,"MedMen Enterprises, Inc."
5933,1378140,OPTT,"Ocean Power Technologies, Inc."
5934,1839608,GETR,"Getaround, Inc"
5935,1621906,WSTRF,Western Uranium & Vanadium Corp.
5936,1474167,COSM,Cosmos Health Inc.
5937,764897,BRST,"Broad Street Realty, Inc."
5938,1962738,CASI,"CASI Pharmaceuticals, Inc."
5939,1602078,NMRD,Nemaura Medical Inc.
5940,1030471,UTSI,UTSTARCOM HOLDINGS CORP.
5941,1610682,USDP,USD Partners LP
5942,1577445,SCTC,Odysight.ai Inc.
5943,1738699,WKEY,Wisekey International Holding S.A.
5944,1023109,CVVUF,CANALASKA URANIUM LTD
5945,1616262,RMCF,"Rocky Mountain Chocolate Factory, Inc."
5946,1829802,SNSE,"Sensei Biotherapeutics, Inc."
5947,1667313,ZDGE,"Zedge, Inc."
5948,946644,AIM,AIM ImmunoTech Inc.
5949,1098880,IGXT,IntelGenx Technologies Corp.
5950,1882607,ALPS,"ALPINE SUMMIT ENERGY PARTNERS, INC."
5951,101538,UAMY,UNITED STATES ANTIMONY CORP
5952,833021,CIF,MFS INTERMEDIATE HIGH INCOME FUND
5953,1763543,UWHGF,United World Holding Group Ltd.
5954,1737339,JG,Aurora Mobile Ltd
5955,1468639,VICP,"Vicapsys Life Sciences, Inc."
5956,1305253,EIGR,"Eiger BioPharmaceuticals, Inc."
5957,1083220,XELB,"XCel Brands, Inc."
5958,1575858,PUBC,PureBase Corp
5959,1854583,ASPA,"Abri SPAC I, Inc."
5960,1391135,LIFD,LFTD PARTNERS INC.
5961,1864055,MOXC,Moxian (BVI) Inc
5962,1744494,ADN,"ADVENT TECHNOLOGIES HOLDINGS, INC."
5963,1777319,CISO,"CISO Global, Inc."
5964,1836934,ZENV,Zenvia Inc.
5965,1397047,FPAY,"FlexShopper, Inc."
5966,829323,INUV,"Inuvo, Inc."
5967,1430300,GWSO,"Global Warming Solutions, Inc."
5968,1094038,MRKR,"Marker Therapeutics, Inc."
5969,1962911,INFT,Infinity Bancorp
5970,1404281,ELDN,"Eledon Pharmaceuticals, Inc."
5971,1779578,QLI,Qilian International Holding Group Ltd
5972,883975,MBOT,Microbot Medical Inc.
5973,1218683,MIGI,Mawson Infrastructure Group Inc.
5974,1902314,MPTI,"M-tron Industries, Inc."
5975,1855467,CLAY,Chavant Capital Acquisition Corp.
5976,845385,PIAC,PRINCETON CAPITAL CORP
5977,1736243,ACXP,"Acurx Pharmaceuticals, Inc."
5978,1785566,ZCMD,Zhongchao Inc.
5979,1770141,UPH,"UpHealth, Inc."
5980,1686000,JGLDF,Japan Gold Corp.
5981,1871983,ANGH,Anghami Inc
5982,1563568,EVTV,"Envirotech Vehicles, Inc."
5983,927719,DWNX,DELHI BANK CORP
5984,1000230,OCC,OPTICAL CABLE CORP
5985,1614744,PPBT,PURPLE BIOTECH LTD.
5986,1811856,VIEW,"View, Inc."
5987,1892322,HTCR,"HeartCore Enterprises, Inc."
5988,1819516,UP,Wheels Up Experience Inc.
5989,65759,MPAD,MICROPAC INDUSTRIES INC
5990,1604738,AINC,Ashford Inc.
5991,1620179,XELA,"Exela Technologies, Inc."
5992,1101433,QMCI,QUOTEMEDIA INC
5993,1661053,NVNO,enVVeno Medical Corp
5994,1756180,NCRA,"NOCERA, INC."
5995,1425627,SOBR,"SOBR Safe, Inc."
5996,1160798,OOGI,"C2E ENERGY, INC."
5997,1784254,MDIA,Mediaco Holding Inc.
5998,1651932,XITO,"Xenous Holdings, Inc."
5999,1465470,SHMP,NaturalShrimp Inc
6000,1781162,MNTS,Momentus Inc.
6001,1928948,CACO,Caravelle International Group
6002,1616741,PATI,"PATRIOT TRANSPORTATION HOLDING, INC."
6003,1636282,AGLE,"Aeglea BioTherapeutics, Inc."
6004,1741220,CWPE,CW Petroleum Corp
6005,856128,MFV,MFS SPECIAL VALUE TRUST
6006,1099160,BBGI,BEASLEY BROADCAST GROUP INC
6007,1493130,MAPPF,PROSTAR HOLDINGS INC. /BC
6008,1527728,ENOB,Enochian Biosciences Inc
6009,1707303,DOGZ,Dogness (International) Corp
6010,882361,APTO,Aptose Biosciences Inc.
6011,1445499,IMPL,IMPEL PHARMACEUTICALS INC
6012,1840416,SEV,Sono Group N.V.
6013,1878313,MAIA,"MAIA Biotechnology, Inc."
6014,888981,NNUP,NOCOPI TECHNOLOGIES INC/MD/
6015,907654,ABIO,"ARCA biopharma, Inc."
6016,1592782,NUKK,Nukkleus Inc.
6017,1650575,BRQS,"Borqs Technologies, Inc."
6018,1699709,YJGJ,YIJIA GROUP CORP.
6019,1505512,RGLS,Regulus Therapeutics Inc.
6020,1938046,MGRX,"MANGOCEUTICALS, INC."
6021,1004989,SGRP,"SPAR Group, Inc."
6022,1408057,ICCT,iCoreConnect Inc.
6023,1288770,XTGRF,XTRA-GOLD RESOURCES CORP
6024,719739,SIVBQ,SVB FINANCIAL GROUP
6025,1559356,IMUN,"Immune Therapeutics, Inc."
6026,1650287,QYOUF,QYOU Media Inc.
6027,1708493,HARP,"Harpoon Therapeutics, Inc."
6028,718332,RAVE,"RAVE RESTAURANT GROUP, INC."
6029,1509223,MTBL,"Moatable, Inc."
6030,315958,CRMZ,CREDITRISKMONITOR COM INC
6031,1519469,ANLDF,ANFIELD ENERGY INC.
6032,896494,SNT,SENSTAR TECHNOLOGIES LTD.
6033,1340476,DRTT,DIRTT ENVIRONMENTAL SOLUTIONS LTD
6034,1335112,LGIQ,"LOGIQ, INC."
6035,1854270,SNTI,"Senti Biosciences, Inc."
6036,1015155,CTHR,CHARLES & COLVARD LTD
6037,1708599,AGE,"AgeX Therapeutics, Inc."
6038,1533030,CRYM,"Cryomass Technologies, Inc."
6039,1676047,NTRB,NutriBand Inc.
6040,1750155,CWBHF,"Charlotte's Web Holdings, Inc."
6041,320017,LSTA,"LISATA THERAPEUTICS, INC."
6042,1418149,HLRTD,Hillcrest Energy Technologies Ltd.
6043,83350,RSRV,RESERVE PETROLEUM CO
6044,1592560,TEDU,"Tarena International, Inc."
6045,1856028,SDIG,"Stronghold Digital Mining, Inc."
6046,838875,WVVI,WILLAMETTE VALLEY VINEYARDS INC
6047,1138867,EESH,"EESTech, Inc."
6048,1527599,SYBX,"SYNLOGIC, INC."
6049,1724542,CLPS,CLPS Inc
6050,1691936,SNAX,"STRYVE FOODS, INC."
6051,1796129,VINC,"Vincerx Pharma, Inc."
6052,1359931,TARA,"Protara Therapeutics, Inc."
6053,1735948,GBNH,Greenbrook TMS Inc.
6054,1859035,MCAG,Mountain Crest Acquisition Corp. V
6055,1282224,DLPN,"Dolphin Entertainment, Inc."
6056,1939965,BREA,Brera Holdings PLC
6057,1039280,NTWK,NETSOL TECHNOLOGIES INC
6058,926617,AWH,Aspira Women's Health Inc.
6059,79661,PRSI,PORTSMOUTH SQUARE INC
6060,1076691,OSBK,OCONEE FINANCIAL CORP
6061,728385,MEEC,Midwest Energy Emissions Corp.
6062,1545634,CDBMF,Cordoba Minerals Corp.
6063,1746466,EQ,"Equillium, Inc."
6064,1760233,RSTN,"RDE, Inc."
6065,885462,GURE,"GULF RESOURCES, INC."
6066,1815632,TGCB,"Tego Cyber, Inc."
6067,1938865,TCJH,Top KingWin Ltd
6068,1183765,MTEM,"Molecular Templates, Inc."
6069,1631282,DTSS,DATASEA INC.
6070,1786511,FRES,Fresh2 Group Ltd
6071,1819113,SNCE,"Science 37 Holdings, Inc."
6072,1861449,BRDS,"Bird Global, Inc."
6073,736012,INTZ,INTRUSION INC
6074,1467913,RNWR,808 RENEWABLE ENERGY CORP
6075,1865429,OAKV,"Oak View Bankshares, Inc."
6076,880406,CUBA,HERZFELD CARIBBEAN BASIN FUND INC
6077,1403749,FLYLF,FLYHT Aerospace Solutions Ltd.
6078,86115,SFE,SAFEGUARD SCIENTIFICS INC
6079,1126234,LUMO,"LUMOS PHARMA, INC."
6080,1050606,SALM,"SALEM MEDIA GROUP, INC. /DE/"
6081,1054721,BSQR,BSQUARE CORP /WA
6082,1819704,MRM,Medirom Healthcare Technologies Inc.
6083,1402945,RXMD,Progressive Care Inc.
6084,1658678,BSEM,BIOSTEM TECHNOLOGIES
6085,722313,NSYS,NORTECH SYSTEMS INC
6086,1603978,AQB,"AquaBounty Technologies, Inc."
6087,1522860,AFIB,"Acutus Medical, Inc."
6088,1267602,ALIM,ALIMERA SCIENCES INC
6089,806517,PMD,PSYCHEMEDICS CORP
6090,1321851,SEED,Origin Agritech LTD
6091,66418,MXC,MEXCO ENERGY CORP
6092,1144546,HWTR,"HFactor, Inc."
6093,1088413,GLGI,"GREYSTONE LOGISTICS, INC."
6094,1535955,LPCN,Lipocine Inc.
6095,1815021,BQ,Boqii Holding Ltd
6096,1086745,AYRO,"AYRO, Inc."
6097,1913838,VWFB,"VWF Bancorp, Inc."
6098,1296774,NCTY,The9 LTD
6099,1961592,GSHRF,GOLDSHORE RESOURCES INC.
6100,10048,BRN,BARNWELL INDUSTRIES INC
6101,1842952,CNTX,Context Therapeutics Inc.
6102,1553404,PGTK,Pacific Green Technologies Inc.
6103,1844417,UPTD,TradeUP Acquisition Corp.
6104,1703073,VIVC,VIVIC CORP.
6105,1638097,ENTX,Entera Bio Ltd.
6106,939930,PYYX,"PYXUS INTERNATIONAL, INC."
6107,1061164,PGID,PEREGRINE INDUSTRIES INC
6108,8504,UAVS,AgEagle Aerial Systems Inc.
6109,1527102,EGSE,"Evergreen Sustainable Enterprises, Inc."
6110,1412486,COCP,"Cocrystal Pharma, Inc."
6111,942126,TAIT,TAITRON COMPONENTS INC
6112,61004,LGL,LGL GROUP INC
6113,1754323,PBTS,"Powerbridge Technologies Co., Ltd."
6114,1884072,JEWL,Adamas One Corp.
6115,922247,CYTH,"Cyclo Therapeutics, Inc."
6116,1818844,VIRI,"Virios Therapeutics, Inc."
6117,1672572,LNBY,Landbay Inc
6118,1691221,FRSX,Foresight Autonomous Holdings Ltd.
6119,1157075,PMCB,"PharmaCyte Biotech, Inc."
6120,1445815,BIXT,"BIOXYTRAN, INC"
6121,19871,CVR,CHICAGO RIVET & MACHINE CO
6122,1512922,PETV,"PetVivo Holdings, Inc."
6123,1108645,CIPI,"Correlate Infrastructure Partners, Inc."
6124,1393781,QIND,Quality Industrial Corp.
6125,1751707,UNXP,United Express Inc.
6126,1537435,TGEN,TECOGEN INC.
6127,1499961,MULN,MULLEN AUTOMOTIVE INC.
6128,1912847,USEA,United Maritime Corp
6129,1854963,SHFS,"SHF Holdings, Inc."
6130,1625285,ARMV,Arma Services Inc
6131,920990,WOWI,METRO ONE TELECOMMUNICATIONS INC
6132,911216,PTN,PALATIN TECHNOLOGIES INC
6133,1741231,TTCF,"Tattooed Chef, Inc."
6134,1877939,CTM,"Castellum, Inc."
6135,1807887,LASE,Laser Photonics Corp
6136,1575295,ALID,Allied Corp.
6137,1349706,IMHC,IMPERALIS HOLDING CORP.
6138,1297937,PRKA,"PARKS AMERICA, INC"
6139,1106213,SFRX,SEAFARER EXPLORATION CORP
6140,1672571,ACHN,Antiaging Quantum Living Inc.
6141,1783432,TETOF,Tectonic Metals Inc.
6142,1539680,HMMR,HAMMER FIBER OPTICS HOLDINGS CORP
6143,1842138,WRPT,WARPSPEED TAXI INC.
6144,1713923,JT,Jianpu Technology Inc.
6145,1784851,SHPW,"Shapeways Holdings, Inc."
6146,1018735,NYMX,NYMOX PHARMACEUTICAL CORP
6147,1509646,FENG,Phoenix New Media Ltd
6148,1855631,AWIN,AERWINS Technologies Inc.
6149,1570843,GEBRF,Greenbriar Capital Corp.
6150,1802749,ZEV,"Lightning eMotors, Inc."
6151,1920406,ASST,Asset Entities Inc.
6152,1075880,KZIA,KAZIA THERAPEUTICS LTD
6153,1781726,NPLS,NP Life Sciences Health Industry Group Inc.
6154,1445283,KA,"KINETA, INC./DE"
6155,1825875,RAYA,Erayak Power Solution Group Inc.
6156,899782,NOM,NUVEEN MISSOURI QUALITY MUNICIPAL INCOME FUND
6157,1876945,GRAMF,TPCO Holding Corp.
6158,1575793,WATT,Energous Corp
6159,1560258,ECOR,"electroCore, Inc."
6160,1574094,RNXT,"RenovoRx, Inc."
6161,1444192,ACST,Acasti Pharma Inc.
6162,1813191,AUCUF,Inflection Resources Ltd.
6163,1377149,CRVW,CareView Communications Inc
6164,1921865,ASPI,ASP Isotopes Inc.
6165,1675634,PIXY,"ShiftPixy, Inc."
6166,1156041,HUSA,HOUSTON AMERICAN ENERGY CORP
6167,1205922,VCNX,"VACCINEX, INC."
6168,1069308,ACER,Acer Therapeutics Inc.
6169,1356093,CREX,"CREATIVE REALITIES, INC."
6170,1741534,MDJH,MDJM LTD
6171,1101026,ZIVO,"Zivo Bioscience, Inc."
6172,1901305,FRZA,"Forza X1, Inc."
6173,1444839,BRVO,Bravo Multinational Inc.
6174,1413891,HWNI,"HIGH WIRE NETWORKS, INC."
6175,1130598,ONTX,"Onconova Therapeutics, Inc."
6176,1518461,AMPG,"AmpliTech Group, Inc."
6177,764195,VBIV,VBI Vaccines Inc/BC
6178,1955083,GESI,"General European Strategic Investments, Inc."
6179,1056358,MTEX,MANNATECH INC
6180,868822,CRCUF,Canagold Resources Ltd.
6181,1605481,NGLD,Nevada Canyon Gold Corp.
6182,1397016,OPXS,Optex Systems Holdings Inc
6183,82473,IHT,INNSUITES HOSPITALITY TRUST
6184,1518561,EWGFF,Eat Well Investment Group Inc.
6185,91668,SODI,SOLITRON DEVICES INC
6186,1762359,ACRHF,"Acreage Holdings, Inc."
6187,1814215,BURU,"Nuburu, Inc."
6188,1534133,CALC,"CalciMedica, Inc."
6189,1527702,IQST,iQSTEL Inc
6190,1367408,OILY,Sino American Oil Co
6191,1829247,BFRG,"BullFrog AI Holdings, Inc."
6192,890066,GLBZ,GLEN BURNIE BANCORP
6193,1138978,NVOS,"Novo Integrated Sciences, Inc."
6194,1840780,LOCL,Local Bounti Corporation/DE
6195,1777946,IRNT,"IronNet, Inc."
6196,1687451,ZKIN,"ZK International Group Co., Ltd."
6197,1001907,ASTC,ASTROTECH Corp
6198,1887673,WLDS,Wearable Devices Ltd.
6199,1502292,CNFR,"Conifer Holdings, Inc."
6200,1873722,BBLR,Bubblr Inc.
6201,1419041,FBRX,"Forte Biosciences, Inc."
6202,1288855,OPHC,"OptimumBank Holdings, Inc."
6203,73290,BMRA,BIOMERICA INC
6204,1087294,CPIX,CUMBERLAND PHARMACEUTICALS INC
6205,1173204,CNVS,Cineverse Corp.
6206,724742,TPHS,Trinity Place Holdings Inc.
6207,1083522,JSDA,JONES SODA CO
6208,1682056,GTAGF,GOLDEN TAG RESOURCES LTD.
6209,1823365,GBNY,"Generations Bancorp NY, Inc."
6210,1084133,RLBD,"Real Brands, Inc."
6211,1903995,MGIH,Millennium Group International Holdings Ltd
6212,1009759,CGRN,Capstone Green Energy Corp
6213,1166272,GENE,GENETIC TECHNOLOGIES LTD
6214,1893448,SGE,"Strong Global Entertainment, Inc."
6215,1735041,GTEC,Greenland Technologies Holding Corp.
6216,1624512,BOXL,Boxlight Corp
6217,1825349,CHSN,Chanson International Holding
6218,1844971,GREE,Greenidge Generation Holdings Inc.
6219,1109486,EDXC,Endexx Corp
6220,1074871,MODD,"Modular Medical, Inc."
6221,1500305,SPGX,Sustainable Projects Group Inc.
6222,1689448,PNXLF,Argentina Lithium & Energy Corp.
6223,1134765,CHUC,"Charlie's Holdings, Inc."
6224,1066764,BTTC,Bitech Technologies Corp
6225,1403674,OMHI,Portage Resources Inc.
6226,1260990,ONCT,"Oncternal Therapeutics, Inc."
6227,1413898,DALN,DallasNews Corp
6228,1652561,DQWS,DSwiss Inc
6229,1708441,GEHI,"Gravitas Education Holdings, Inc."
6230,1829794,VLCN,"Volcon, Inc."
6231,1899658,WLGS,"WANG & LEE GROUP, Inc."
6232,1019671,SEAC,SEACHANGE INTERNATIONAL INC
6233,1083490,SRRE,SUNRISE REAL ESTATE GROUP INC
6234,1103795,QSEP,"QS Energy, Inc."
6235,1743971,MOGU,MOGU Inc.
6236,1450704,VIVK,"Vivakor, Inc."
6237,1814963,ILAG,Intelligent Living Application Group Inc.
6238,1304161,PBSV,"Pharma-Bio Serv, Inc."
6239,797465,STLY,"HG Holdings, Inc."
6240,1168981,LVRLF,CordovaCann Corp.
6241,1787518,BRLI,Brilliant Acquisition Corp
6242,878932,EQS,"EQUUS TOTAL RETURN, INC."
6243,1013706,WHLM,"Wilhelmina International, Inc."
6244,1751876,PAVS,Paranovus Entertainment Technology Ltd.
6245,1449349,RDGL,VIVOS INC
6246,1547660,VSOLF,THREE SIXTY SOLAR LTD.
6247,1490161,SOWG,Sow Good Inc.
6248,867038,SPND,SPINDLETOP OIL & GAS CO
6249,1487798,ECTM,ECA Marcellus Trust I
6250,1066923,FTFT,Future FinTech Group Inc.
6251,1516551,SKYE,"Skye Bioscience, Inc."
6252,1782037,YGMZ,MingZhu Logistics Holdings Ltd
6253,1500198,NMTC,NEUROONE MEDICAL TECHNOLOGIES Corp
6254,1855509,VEEE,"Twin Vee PowerCats, Co."
6255,29332,DXYN,DIXIE GROUP INC
6256,1090396,TBTC,TABLE TRAC INC
6257,895665,CLRD,"Clearday, Inc."
6258,915358,SGMA,SIGMATRON INTERNATIONAL INC
6259,1253176,VAPO,VAPOTHERM INC
6260,1730346,CHRA,"Charah Solutions, Inc."
6261,1487839,LKCO,Luokung Technology Corp.
6262,75340,PFIN,P&F INDUSTRIES INC
6263,1279704,CLRB,"Cellectar Biosciences, Inc."
6264,1875091,NRSN,NeuroSense Therapeutics Ltd.
6265,1402479,MDVL,"MedAvail Holdings, Inc."
6266,352955,CKX,"CKX LANDS, INC."
6267,732026,TRT,TRIO-TECH INTERNATIONAL
6268,1826376,GSUN,Golden Sun Education Group Ltd
6269,312257,IVFH,INNOVATIVE FOOD HOLDINGS INC
6270,1191070,BNOX,BIONOMICS LIMITED/FI
6271,1351172,LMNL,Liminal BioSciences Inc.
6272,1684888,GFGSF,GFG Resources Inc.
6273,1689382,TLLYF,Trilogy International Partners Inc.
6274,1771706,GDNSF,"Goodness Growth Holdings, Inc."
6275,1446159,POAI,Predictive Oncology Inc.
